ID,Target
ID_3I17WXP x m2,591.9130850661912
ID_3I17WXP x m3,517.169438322675
ID_3I17WXP x m4,616.2819108746202
ID_3I17WXP x m5,572.9323331422682
ID_3I17WXP x m6,516.6065153019116
ID_EZTYCX7 x m1,140.68994956051586
ID_EZTYCX7 x m2,133.16201588005248
ID_EZTYCX7 x m3,131.77481281645467
ID_EZTYCX7 x m4,141.94821351785907
ID_EZTYCX7 x m5,135.49134273063137
ID_EZTYCX7 x m6,138.104187481775
ID_UQN7A4P x m1,1488.73719025896
ID_UQN7A4P x m2,1516.7253427786675
ID_UQN7A4P x m3,1513.812374764264
ID_UQN7A4P x m4,1529.625385136045
ID_UQN7A4P x m5,1499.567698837996
ID_UQN7A4P x m6,672.4140308135867
ID_PQCKLLL x m1,225.78215359338256
ID_PQCKLLL x m2,230.38689869131068
ID_PQCKLLL x m3,236.83786544418248
ID_PQCKLLL x m4,236.86215988467058
ID_PQCKLLL x m5,235.47223220728287
ID_PQCKLLL x m6,244.69821591481966
ID_WSWEGTQ x m1,300.3227701293178
ID_WSWEGTQ x m2,226.83169400604538
ID_WSWEGTQ x m3,214.75139220354865
ID_WSWEGTQ x m4,293.67519993925725
ID_WSWEGTQ x m5,299.1012368673186
ID_WSWEGTQ x m6,360.5392734870502
ID_U4RMC5S x m1,297.7433802018762
ID_U4RMC5S x m2,281.11510235531495
ID_U4RMC5S x m3,285.37835002008075
ID_U4RMC5S x m4,305.2084103701953
ID_U4RMC5S x m5,301.1311325157855
ID_U4RMC5S x m6,412.20988026712797
ID_OE2TWQO x m1,1534.3091968591432
ID_OE2TWQO x m2,1528.695708650049
ID_OE2TWQO x m3,1543.641983732631
ID_OE2TWQO x m4,1524.7661602610885
ID_OE2TWQO x m5,1553.6061332871213
ID_OE2TWQO x m6,1204.1939175372888
ID_L4M7L5M x m1,151.1117050833453
ID_L4M7L5M x m2,152.23772399722006
ID_L4M7L5M x m3,140.7561152630462
ID_L4M7L5M x m4,164.79273381061145
ID_L4M7L5M x m5,173.78781010081187
ID_L4M7L5M x m6,170.98578839520218
ID_7FGR1U1 x m1,1512.7509004625488
ID_7FGR1U1 x m2,1517.4753823136477
ID_7FGR1U1 x m3,1539.9744578112236
ID_7FGR1U1 x m4,1525.4205160787653
ID_7FGR1U1 x m5,1530.4851572313291
ID_7FGR1U1 x m6,1309.3830919881536
ID_7U4AZTC x m1,1665.5874484243739
ID_7U4AZTC x m2,1685.4885100656345
ID_7U4AZTC x m3,1774.1600374983914
ID_7U4AZTC x m4,1871.5499793993606
ID_7U4AZTC x m5,1769.5601179239782
ID_7U4AZTC x m6,2702.282097274826
ID_PLZBSS9 x m1,1544.3857605915387
ID_PLZBSS9 x m2,1528.4075891989933
ID_PLZBSS9 x m3,1566.1172304313682
ID_PLZBSS9 x m4,1527.3486608385876
ID_PLZBSS9 x m5,1567.0867779275725
ID_PLZBSS9 x m6,1381.6637838218855
ID_Q0E31G3 x m1,1188.1724181669908
ID_Q0E31G3 x m2,1215.2106466067748
ID_Q0E31G3 x m3,1219.1779027230664
ID_Q0E31G3 x m4,1250.1087840608989
ID_Q0E31G3 x m5,1283.59922392305
ID_Q0E31G3 x m6,777.8577479810931
ID_QCO0UPS x m1,2390.089327725414
ID_QCO0UPS x m2,2427.1427053911198
ID_QCO0UPS x m3,2464.156312039504
ID_QCO0UPS x m4,2452.415466965888
ID_QCO0UPS x m5,2469.6177711332075
ID_QCO0UPS x m6,1830.8129887169382
ID_RFE8Z34 x m1,1204.0680094157492
ID_RFE8Z34 x m2,1228.1357869513306
ID_RFE8Z34 x m3,1255.6405982458118
ID_RFE8Z34 x m4,1260.5636053881522
ID_RFE8Z34 x m5,1268.373912050048
ID_RFE8Z34 x m6,895.8032054774259
ID_7TXXSPN x m1,1247.676590970138
ID_7TXXSPN x m2,1288.868832905209
ID_7TXXSPN x m3,1292.5557175016372
ID_7TXXSPN x m4,1329.466333307028
ID_7TXXSPN x m5,1341.0383624649012
ID_7TXXSPN x m6,1189.0731724337566
ID_9DK94B5 x m1,422.0653476296292
ID_9DK94B5 x m2,387.53115616874123
ID_9DK94B5 x m3,372.95038561511814
ID_9DK94B5 x m4,438.56108103132783
ID_9DK94B5 x m5,553.292410986307
ID_9DK94B5 x m6,649.628679968422
ID_4R61WY1 x m1,1261.3904649214546
ID_4R61WY1 x m2,1314.4321636775285
ID_4R61WY1 x m3,1330.685937090313
ID_4R61WY1 x m4,1343.3668679632458
ID_4R61WY1 x m5,1342.3962091825658
ID_4R61WY1 x m6,890.6950602866182
ID_YBFUYO4 x m1,883.2866331116506
ID_YBFUYO4 x m2,885.0211968011571
ID_YBFUYO4 x m3,887.6441976671299
ID_YBFUYO4 x m4,886.0700380910439
ID_YBFUYO4 x m5,908.8325858036931
ID_YBFUYO4 x m6,767.1796148688569
ID_V6Q7QAF x m1,1552.684003032181
ID_V6Q7QAF x m2,1577.49545705886
ID_V6Q7QAF x m3,1582.594883381074
ID_V6Q7QAF x m4,1552.5863995274776
ID_V6Q7QAF x m5,1590.9062784411371
ID_V6Q7QAF x m6,1141.0836539573975
ID_T2B3GW8 x m1,1379.6502815171234
ID_T2B3GW8 x m2,1388.946479646042
ID_T2B3GW8 x m3,1389.264167548271
ID_T2B3GW8 x m4,1381.9760914543208
ID_T2B3GW8 x m5,1376.2422481994229
ID_T2B3GW8 x m6,633.5599135489722
ID_F6L1QAE x m1,532.5257913202028
ID_F6L1QAE x m2,476.96329858087825
ID_F6L1QAE x m3,441.05917693563157
ID_F6L1QAE x m4,484.4981571461551
ID_F6L1QAE x m5,475.6958380775227
ID_F6L1QAE x m6,420.1021865104396
ID_PH58J8L x m1,253.41583721165318
ID_PH58J8L x m2,203.21314023799033
ID_PH58J8L x m3,182.67398447073947
ID_PH58J8L x m4,175.04111482608982
ID_PH58J8L x m5,179.80804332507276
ID_PH58J8L x m6,210.0487468932944
ID_2PGFFN9 x m1,470.60910440044296
ID_2PGFFN9 x m2,462.26177495939385
ID_2PGFFN9 x m3,433.6217244000093
ID_2PGFFN9 x m4,456.9103405774969
ID_2PGFFN9 x m5,531.8525525756309
ID_2PGFFN9 x m6,415.84584459273344
ID_OZIZJCD x m1,1612.84089572421
ID_OZIZJCD x m2,1605.221589339221
ID_OZIZJCD x m3,1678.5859284298565
ID_OZIZJCD x m4,1686.7227542478108
ID_OZIZJCD x m5,1646.9668171012256
ID_OZIZJCD x m6,2069.365299686251
ID_GYG7P7B x m1,1315.125772619515
ID_GYG7P7B x m2,1332.3441913535123
ID_GYG7P7B x m3,1358.5078574804577
ID_GYG7P7B x m4,1361.2666935240727
ID_GYG7P7B x m5,1370.4188184155319
ID_GYG7P7B x m6,805.7239082718746
ID_85DM9PV x m1,1212.8600011109284
ID_85DM9PV x m2,1250.648069062121
ID_85DM9PV x m3,1238.6405611175423
ID_85DM9PV x m4,1300.284501178491
ID_85DM9PV x m5,1306.5953504452282
ID_85DM9PV x m6,719.8530002428985
ID_X4D4LLU x m1,889.8436020680247
ID_X4D4LLU x m2,823.4406085306621
ID_X4D4LLU x m3,788.0247234620994
ID_X4D4LLU x m4,825.7586096410457
ID_X4D4LLU x m5,860.6106377584366
ID_X4D4LLU x m6,716.3225751789505
ID_W082LKI x m1,1316.8966060067594
ID_W082LKI x m2,1348.7347680725297
ID_W082LKI x m3,1360.5350781226975
ID_W082LKI x m4,1393.8182883767045
ID_W082LKI x m5,1370.2074847529111
ID_W082LKI x m6,1086.1290226517704
ID_QI10JBH x m1,909.144059898273
ID_QI10JBH x m2,834.2655584048579
ID_QI10JBH x m3,851.4400355229748
ID_QI10JBH x m4,803.8724150238708
ID_QI10JBH x m5,844.3251869392801
ID_QI10JBH x m6,944.8716968228924
ID_XA56B89 x m1,481.5252752744792
ID_XA56B89 x m2,468.32817066431994
ID_XA56B89 x m3,508.73816086233927
ID_XA56B89 x m4,558.0640200556536
ID_XA56B89 x m5,552.693091445255
ID_XA56B89 x m6,439.7442732295505
ID_UR48ZFU x m1,1185.5863560550636
ID_UR48ZFU x m2,1170.0185275276062
ID_UR48ZFU x m3,1191.2721686870802
ID_UR48ZFU x m4,1208.5076926726108
ID_UR48ZFU x m5,1273.3689823415154
ID_UR48ZFU x m6,792.5019649420636
ID_XOLSVBX x m1,961.1798572501181
ID_XOLSVBX x m2,974.1583783826627
ID_XOLSVBX x m3,1021.5998203158459
ID_XOLSVBX x m4,1032.1458945213874
ID_XOLSVBX x m5,1084.9249868687034
ID_XOLSVBX x m6,809.9187037061644
ID_3I9QADT x m1,480.30339912448585
ID_3I9QADT x m2,472.06133994941484
ID_3I9QADT x m3,419.1802319122735
ID_3I9QADT x m4,394.6665506314569
ID_3I9QADT x m5,302.99721388116893
ID_3I9QADT x m6,500.1586417654189
ID_KL06RDO x m1,177.00376514693068
ID_KL06RDO x m2,158.55970418391675
ID_KL06RDO x m3,148.63974744721307
ID_KL06RDO x m4,143.35475007546677
ID_KL06RDO x m5,146.12908244908888
ID_KL06RDO x m6,130.8993229601132
ID_JEW1JO7 x m1,1445.337440242298
ID_JEW1JO7 x m2,1516.6344815373125
ID_JEW1JO7 x m3,1565.51057167279
ID_JEW1JO7 x m4,1522.2942769726853
ID_JEW1JO7 x m5,1496.2421785709298
ID_JEW1JO7 x m6,1302.3603722609018
ID_A1UCO6N x m1,1328.8951856205872
ID_A1UCO6N x m2,1329.9842827679556
ID_A1UCO6N x m3,1379.713741139871
ID_A1UCO6N x m4,1330.8592328672953
ID_A1UCO6N x m5,1380.53369790982
ID_A1UCO6N x m6,704.8587925876808
ID_MFP8ZR1 x m1,255.796440922697
ID_MFP8ZR1 x m2,236.74829934988864
ID_MFP8ZR1 x m3,235.21253474582483
ID_MFP8ZR1 x m4,234.75364813229416
ID_MFP8ZR1 x m5,240.47751905256004
ID_MFP8ZR1 x m6,212.2298177745836
ID_I4KUQY8 x m1,201.45844472361262
ID_I4KUQY8 x m2,172.45652435716843
ID_I4KUQY8 x m3,157.90966765452532
ID_I4KUQY8 x m4,152.7740314466001
ID_I4KUQY8 x m5,147.96103632084706
ID_I4KUQY8 x m6,138.86955686154948
ID_BVLHECT x m1,159.9100373544675
ID_BVLHECT x m2,155.67583762265744
ID_BVLHECT x m3,151.67710964586618
ID_BVLHECT x m4,167.73819809949038
ID_BVLHECT x m5,163.99474499874572
ID_BVLHECT x m6,233.5777581306548
ID_37N8515 x m1,1457.0224583524518
ID_37N8515 x m2,1487.7344240421637
ID_37N8515 x m3,1484.1347923187548
ID_37N8515 x m4,1516.4002551212764
ID_37N8515 x m5,1456.2722202155505
ID_37N8515 x m6,661.368689892064
ID_24UOAHF x m1,339.9944265409989
ID_24UOAHF x m2,315.90084684075174
ID_24UOAHF x m3,372.86616242994234
ID_24UOAHF x m4,319.7205375953303
ID_24UOAHF x m5,308.97249826597005
ID_24UOAHF x m6,262.1897057745494
ID_SBFKLUH x m1,1504.2755060372142
ID_SBFKLUH x m2,1521.4176109500079
ID_SBFKLUH x m3,1518.7301277498752
ID_SBFKLUH x m4,1527.7553560185652
ID_SBFKLUH x m5,1501.886117456556
ID_SBFKLUH x m6,714.9749527783179
ID_RKBZRIZ x m1,1354.1082698644389
ID_RKBZRIZ x m2,1373.231065220276
ID_RKBZRIZ x m3,1390.4633506263256
ID_RKBZRIZ x m4,1377.340927565626
ID_RKBZRIZ x m5,1383.3474191062517
ID_RKBZRIZ x m6,737.7440119245273
ID_143G15R x m1,256.224078361344
ID_143G15R x m2,250.01732034712887
ID_143G15R x m3,271.5691200866844
ID_143G15R x m4,281.3752646866579
ID_143G15R x m5,295.76001511563436
ID_143G15R x m6,336.45396674087124
ID_0OM5UHR x m1,1347.473117530386
ID_0OM5UHR x m2,1389.7336961034669
ID_0OM5UHR x m3,1401.2196215660722
ID_0OM5UHR x m4,1426.2054027879906
ID_0OM5UHR x m5,1402.45720266816
ID_0OM5UHR x m6,992.6879016496773
ID_ZONXZRD x m1,218.61479283371366
ID_ZONXZRD x m2,183.57027174716333
ID_ZONXZRD x m3,164.76772787699434
ID_ZONXZRD x m4,156.1215691677134
ID_ZONXZRD x m5,148.4496375156674
ID_ZONXZRD x m6,148.01082727648964
ID_WO3BQDS x m1,881.1411774550777
ID_WO3BQDS x m2,867.964908088236
ID_WO3BQDS x m3,902.7725593888161
ID_WO3BQDS x m4,910.097044195266
ID_WO3BQDS x m5,932.4589014967174
ID_WO3BQDS x m6,657.1943332491873
ID_QNTJT3S x m1,1555.5256619668019
ID_QNTJT3S x m2,1573.2107221606504
ID_QNTJT3S x m3,1591.2482449491467
ID_QNTJT3S x m4,1546.6914367967195
ID_QNTJT3S x m5,1576.7644176457027
ID_QNTJT3S x m6,1177.82064485056
ID_XS91TP4 x m1,1496.5476918409095
ID_XS91TP4 x m2,1512.530433429827
ID_XS91TP4 x m3,1512.4725276182278
ID_XS91TP4 x m4,1512.2568300327393
ID_XS91TP4 x m5,1513.8582829162804
ID_XS91TP4 x m6,934.878108571308
ID_94Q4FDH x m1,856.5082966035671
ID_94Q4FDH x m2,834.6772143346811
ID_94Q4FDH x m3,843.7965014204418
ID_94Q4FDH x m4,934.8730534182056
ID_94Q4FDH x m5,964.5877726635542
ID_94Q4FDH x m6,583.2284368932218
ID_GQCDKLC x m1,158.04542041504823
ID_GQCDKLC x m2,145.64817312883886
ID_GQCDKLC x m3,135.67999276217768
ID_GQCDKLC x m4,144.69818437868966
ID_GQCDKLC x m5,135.2441794124027
ID_GQCDKLC x m6,310.6247736584672
ID_4EPMB5D x m1,267.8929435742145
ID_4EPMB5D x m2,254.41034023293267
ID_4EPMB5D x m3,159.54861378238448
ID_4EPMB5D x m4,140.850367184301
ID_4EPMB5D x m5,142.72801176705926
ID_4EPMB5D x m6,116.78859385455213
ID_KSA793H x m1,194.26959361694213
ID_KSA793H x m2,190.05438570700912
ID_KSA793H x m3,186.7135193885647
ID_KSA793H x m4,213.97095408543214
ID_KSA793H x m5,253.954808391151
ID_KSA793H x m6,280.43432763363217
ID_CQKWVY6 x m1,1632.5014692923662
ID_CQKWVY6 x m2,1593.1408075107136
ID_CQKWVY6 x m3,1604.8607627075796
ID_CQKWVY6 x m4,1631.772464988642
ID_CQKWVY6 x m5,1578.1644736550184
ID_CQKWVY6 x m6,1649.4080316999555
ID_LAISVM9 x m1,206.2000510683191
ID_LAISVM9 x m2,194.17244784379062
ID_LAISVM9 x m3,252.86634407466246
ID_LAISVM9 x m4,232.0681644545798
ID_LAISVM9 x m5,233.27954871908833
ID_LAISVM9 x m6,238.61609042276748
ID_XRROZYM x m1,257.02545335043317
ID_XRROZYM x m2,227.6733413600732
ID_XRROZYM x m3,198.94644682640444
ID_XRROZYM x m4,187.42593013038658
ID_XRROZYM x m5,178.60245066084582
ID_XRROZYM x m6,162.02702064304756
ID_GH80FHY x m1,1547.9546314780944
ID_GH80FHY x m2,1539.9535486571742
ID_GH80FHY x m3,1567.3865053492311
ID_GH80FHY x m4,1544.9460565664094
ID_GH80FHY x m5,1547.0202368355663
ID_GH80FHY x m6,1340.7115261105578
ID_VV3YLB7 x m1,1340.4865078100895
ID_VV3YLB7 x m2,1387.4298877098408
ID_VV3YLB7 x m3,1396.893117360089
ID_VV3YLB7 x m4,1403.5273607533504
ID_VV3YLB7 x m5,1390.3203905917146
ID_VV3YLB7 x m6,804.0976171820773
ID_FVC8LH1 x m1,671.6982510572807
ID_FVC8LH1 x m2,620.9668923918653
ID_FVC8LH1 x m3,593.4657575822474
ID_FVC8LH1 x m4,649.8094100066967
ID_FVC8LH1 x m5,719.7430814511724
ID_FVC8LH1 x m6,509.37081978219027
ID_1YRIDIO x m1,333.01740088012315
ID_1YRIDIO x m2,307.1466314961922
ID_1YRIDIO x m3,287.89076347171
ID_1YRIDIO x m4,308.1723297786505
ID_1YRIDIO x m5,309.7180286668336
ID_1YRIDIO x m6,290.4615537496339
ID_VRW9JXZ x m1,1737.4268659593665
ID_VRW9JXZ x m2,1832.155022665432
ID_VRW9JXZ x m3,1746.6853722613837
ID_VRW9JXZ x m4,1727.1824156231314
ID_VRW9JXZ x m5,1687.0232909455963
ID_VRW9JXZ x m6,2863.145380513347
ID_LI8DJUT x m1,534.2326448176066
ID_LI8DJUT x m2,471.0259966083604
ID_LI8DJUT x m3,459.4822346668928
ID_LI8DJUT x m4,513.3846788247324
ID_LI8DJUT x m5,503.7893973969073
ID_LI8DJUT x m6,455.647227900609
ID_7Z01USI x m1,931.5491692459861
ID_7Z01USI x m2,955.7524827029265
ID_7Z01USI x m3,952.7560437495854
ID_7Z01USI x m4,1032.3960788593538
ID_7Z01USI x m5,1054.7320456373172
ID_7Z01USI x m6,851.6309248819788
ID_26FLBQY x m1,573.4172398806219
ID_26FLBQY x m2,540.0491125966084
ID_26FLBQY x m3,533.3944568602807
ID_26FLBQY x m4,619.756544570496
ID_26FLBQY x m5,776.1019174808605
ID_26FLBQY x m6,868.3949310742652
ID_FT42HA4 x m1,1552.6716305832017
ID_FT42HA4 x m2,1577.9950368907926
ID_FT42HA4 x m3,1583.3937495942262
ID_FT42HA4 x m4,1553.1849297729093
ID_FT42HA4 x m5,1592.0029237659337
ID_FT42HA4 x m6,1137.4292096796864
ID_QBSDKR6 x m1,1530.3110910089515
ID_QBSDKR6 x m2,1552.4125532695193
ID_QBSDKR6 x m3,1542.0308592565361
ID_QBSDKR6 x m4,1533.6407383240175
ID_QBSDKR6 x m5,1552.6778153318728
ID_QBSDKR6 x m6,1072.2649979319774
ID_6KRXHA4 x m1,1553.2659627703988
ID_6KRXHA4 x m2,1547.248883247521
ID_6KRXHA4 x m3,1599.2472738671813
ID_6KRXHA4 x m4,1554.1529612021554
ID_6KRXHA4 x m5,1492.668811119651
ID_6KRXHA4 x m6,906.4310903022817
ID_2E5H90W x m1,696.2754238760821
ID_2E5H90W x m2,654.3657614473765
ID_2E5H90W x m3,660.8429074630518
ID_2E5H90W x m4,695.7721586822726
ID_2E5H90W x m5,728.0223290641887
ID_2E5H90W x m6,637.6827791479691
ID_CUO69DK x m1,797.0673298309695
ID_CUO69DK x m2,822.447990417921
ID_CUO69DK x m3,823.5065064885649
ID_CUO69DK x m4,767.0256260101705
ID_CUO69DK x m5,830.4324221963009
ID_CUO69DK x m6,821.8749573046487
ID_1HOSBCU x m1,1175.2282791520847
ID_1HOSBCU x m2,1183.103374517338
ID_1HOSBCU x m3,1232.7509262652736
ID_1HOSBCU x m4,1264.5005848915405
ID_1HOSBCU x m5,1275.4030222458375
ID_1HOSBCU x m6,870.9292133966574
ID_0GBKI80 x m1,358.83210938701126
ID_0GBKI80 x m2,327.885459686659
ID_0GBKI80 x m3,325.9586680694323
ID_0GBKI80 x m4,390.1550861414572
ID_0GBKI80 x m5,363.0000442800369
ID_0GBKI80 x m6,333.8502554829523
ID_XFK2FWT x m1,235.40087714439153
ID_XFK2FWT x m2,201.03418803627196
ID_XFK2FWT x m3,170.3231394032892
ID_XFK2FWT x m4,165.44481579576507
ID_XFK2FWT x m5,161.02384619658474
ID_XFK2FWT x m6,193.80409990366633
ID_D92KJCP x m1,990.2747310647577
ID_D92KJCP x m2,875.7356377807428
ID_D92KJCP x m3,961.2047687285298
ID_D92KJCP x m4,903.2717469691869
ID_D92KJCP x m5,1072.0739635408665
ID_D92KJCP x m6,848.6126553757185
ID_399OOY4 x m1,760.0299201468666
ID_399OOY4 x m2,735.1340735176088
ID_399OOY4 x m3,804.0042440550891
ID_399OOY4 x m4,854.979721731486
ID_399OOY4 x m5,939.6452036849826
ID_399OOY4 x m6,679.3384683806576
ID_FB6C6GC x m1,232.7395915966958
ID_FB6C6GC x m2,217.91377931854817
ID_FB6C6GC x m3,234.48543318023772
ID_FB6C6GC x m4,246.38278217490728
ID_FB6C6GC x m5,251.9166761852926
ID_FB6C6GC x m6,281.416281353829
ID_2VH0PYN x m1,1358.862714840585
ID_2VH0PYN x m2,1381.602538043819
ID_2VH0PYN x m3,1384.642093009559
ID_2VH0PYN x m4,1383.8920571138271
ID_2VH0PYN x m5,1375.603269515519
ID_2VH0PYN x m6,694.298221029965
ID_KVCDZYQ x m1,443.38526049602433
ID_KVCDZYQ x m2,445.35810020712245
ID_KVCDZYQ x m3,427.86315684522594
ID_KVCDZYQ x m4,349.3996472607934
ID_KVCDZYQ x m5,404.60157546437034
ID_KVCDZYQ x m6,1167.6520561175837
ID_C9JFMK2 x m1,1429.4997362802324
ID_C9JFMK2 x m2,1473.9696432622004
ID_C9JFMK2 x m3,1462.5052434476754
ID_C9JFMK2 x m4,1490.9988272272387
ID_C9JFMK2 x m5,1456.8734677935875
ID_C9JFMK2 x m6,812.1773194155713
ID_WJ4QC36 x m1,1590.0139139872742
ID_WJ4QC36 x m2,1570.867638316134
ID_WJ4QC36 x m3,1604.8150557167148
ID_WJ4QC36 x m4,1572.4063086026993
ID_WJ4QC36 x m5,1581.4394341960547
ID_WJ4QC36 x m6,1339.0378689901474
ID_9EYYSL1 x m1,444.06744349718167
ID_9EYYSL1 x m2,352.71758354790927
ID_9EYYSL1 x m3,355.0637625584009
ID_9EYYSL1 x m4,436.2973180748695
ID_9EYYSL1 x m5,577.5619832550952
ID_9EYYSL1 x m6,438.5713806254617
ID_580RDBK x m1,995.3107132928944
ID_580RDBK x m2,939.5104657437546
ID_580RDBK x m3,856.5366752026779
ID_580RDBK x m4,819.2433751819752
ID_580RDBK x m5,925.8208442853119
ID_580RDBK x m6,506.8591581103632
ID_YE13SK0 x m1,1269.6706380115309
ID_YE13SK0 x m2,1272.265283823902
ID_YE13SK0 x m3,1274.24025507898
ID_YE13SK0 x m4,1261.9316572831676
ID_YE13SK0 x m5,1267.9520629477827
ID_YE13SK0 x m6,826.6605545511349
ID_BMKCHY5 x m1,632.2558109104691
ID_BMKCHY5 x m2,524.1779616351432
ID_BMKCHY5 x m3,350.31351112050334
ID_BMKCHY5 x m4,210.43309438136018
ID_BMKCHY5 x m5,159.40507865917948
ID_BMKCHY5 x m6,175.56135935400238
ID_EZNX73Q x m1,1499.678331319153
ID_EZNX73Q x m2,1512.4316161881368
ID_EZNX73Q x m3,1523.5266731566826
ID_EZNX73Q x m4,1519.2190290790747
ID_EZNX73Q x m5,1524.6537906396643
ID_EZNX73Q x m6,1254.111488951696
ID_RAC1UZ6 x m1,234.05891608979235
ID_RAC1UZ6 x m2,252.98420579807586
ID_RAC1UZ6 x m3,236.38954992743965
ID_RAC1UZ6 x m4,236.3915472630555
ID_RAC1UZ6 x m5,239.24020970813643
ID_RAC1UZ6 x m6,218.1322063840447
ID_2INCG6N x m1,2702.6473658999917
ID_2INCG6N x m2,2710.7021189399406
ID_2INCG6N x m3,2701.317100022747
ID_2INCG6N x m4,2644.9098349231476
ID_2INCG6N x m5,2769.172102195874
ID_2INCG6N x m6,2510.847680439356
ID_J0T7DDT x m1,1591.8118653270178
ID_J0T7DDT x m2,1646.7562273121869
ID_J0T7DDT x m3,1720.124913765257
ID_J0T7DDT x m4,1648.895525691325
ID_J0T7DDT x m5,1760.9181780835731
ID_J0T7DDT x m6,2261.395786366562
ID_SZPD8XQ x m1,2407.2706872310323
ID_SZPD8XQ x m2,2165.1923608161046
ID_SZPD8XQ x m3,2345.401735710975
ID_SZPD8XQ x m4,2513.131190082525
ID_SZPD8XQ x m5,2494.515619806176
ID_SZPD8XQ x m6,1005.0037923971073
ID_MBR7E5N x m1,833.4845652152688
ID_MBR7E5N x m2,837.1588550677116
ID_MBR7E5N x m3,844.0694006867676
ID_MBR7E5N x m4,857.2916200962693
ID_MBR7E5N x m5,882.4820091114519
ID_MBR7E5N x m6,576.5156233070624
ID_IXBBPG9 x m1,1420.3842329407053
ID_IXBBPG9 x m2,1453.0470303097761
ID_IXBBPG9 x m3,1437.3702884829584
ID_IXBBPG9 x m4,1446.5610054455362
ID_IXBBPG9 x m5,1440.7736561495951
ID_IXBBPG9 x m6,685.0346313058963
ID_8UNJ6WP x m1,609.0074836987203
ID_8UNJ6WP x m2,558.4833539360263
ID_8UNJ6WP x m3,570.4525483585314
ID_8UNJ6WP x m4,605.0570093876635
ID_8UNJ6WP x m5,570.1029153247597
ID_8UNJ6WP x m6,503.8856309902639
ID_E6YJATK x m1,445.5551759000971
ID_E6YJATK x m2,423.5695525588679
ID_E6YJATK x m3,396.04853764911707
ID_E6YJATK x m4,428.31074889238107
ID_E6YJATK x m5,493.7134696424728
ID_E6YJATK x m6,407.0409278447511
ID_E7SXQ9N x m1,1502.7033930130078
ID_E7SXQ9N x m2,1537.4771606720965
ID_E7SXQ9N x m3,1605.495437693163
ID_E7SXQ9N x m4,1565.6309045608339
ID_E7SXQ9N x m5,1695.2865383141116
ID_E7SXQ9N x m6,1242.856619870379
ID_HXAP70L x m1,542.1788493916173
ID_HXAP70L x m2,606.256587888976
ID_HXAP70L x m3,591.2403902483851
ID_HXAP70L x m4,604.4144986950344
ID_HXAP70L x m5,542.9399255910173
ID_HXAP70L x m6,545.8380101744499
ID_7Q58V74 x m1,1364.0725883852679
ID_7Q58V74 x m2,1313.3350793627967
ID_7Q58V74 x m3,1421.080749164381
ID_7Q58V74 x m4,1320.2532398870812
ID_7Q58V74 x m5,1297.8477346736138
ID_7Q58V74 x m6,1595.8996271167332
ID_CWQNVM6 x m1,1584.642775039525
ID_CWQNVM6 x m2,1568.269425903836
ID_CWQNVM6 x m3,1576.6737459688193
ID_CWQNVM6 x m4,1630.2976925733674
ID_CWQNVM6 x m5,1591.7191329530722
ID_CWQNVM6 x m6,1654.7849048864675
ID_10LV873 x m1,1556.2832304170117
ID_10LV873 x m2,1575.643185276332
ID_10LV873 x m3,1582.7481896249483
ID_10LV873 x m4,1552.2654231357226
ID_10LV873 x m5,1586.6559735614312
ID_10LV873 x m6,1182.5128172778789
ID_LH2E7I4 x m1,442.4315342717438
ID_LH2E7I4 x m2,420.11291521551414
ID_LH2E7I4 x m3,405.44809021716185
ID_LH2E7I4 x m4,538.5544982319007
ID_LH2E7I4 x m5,392.4298235413136
ID_LH2E7I4 x m6,361.4518014799318
ID_7U2G504 x m1,1177.2205086683077
ID_7U2G504 x m2,1058.2644914046975
ID_7U2G504 x m3,989.9056503977323
ID_7U2G504 x m4,1064.7895611213578
ID_7U2G504 x m5,1029.3850539540147
ID_7U2G504 x m6,883.0020435114351
ID_LTHO5AO x m1,783.0287401703284
ID_LTHO5AO x m2,722.2939827459401
ID_LTHO5AO x m3,667.7510661072456
ID_LTHO5AO x m4,728.009120928726
ID_LTHO5AO x m5,752.2365060433831
ID_LTHO5AO x m6,591.5254066391323
ID_VB38V2T x m1,857.7567865788982
ID_VB38V2T x m2,727.4666272933948
ID_VB38V2T x m3,684.7021801948711
ID_VB38V2T x m4,765.7640000958272
ID_VB38V2T x m5,788.415175708133
ID_VB38V2T x m6,644.0359644079276
ID_0FS7AGH x m1,1062.8478699464583
ID_0FS7AGH x m2,1065.4845899033892
ID_0FS7AGH x m3,1077.0417527854258
ID_0FS7AGH x m4,1044.3026380472486
ID_0FS7AGH x m5,1114.8389900080654
ID_0FS7AGH x m6,660.9465335223247
ID_RZYHIUW x m1,368.0139766219574
ID_RZYHIUW x m2,346.6467509059599
ID_RZYHIUW x m3,343.64767208714034
ID_RZYHIUW x m4,358.7795364713465
ID_RZYHIUW x m5,350.3498826192333
ID_RZYHIUW x m6,318.3772682121013
ID_17A2Z9L x m1,532.775035953729
ID_17A2Z9L x m2,597.5702718828786
ID_17A2Z9L x m3,542.9537925516236
ID_17A2Z9L x m4,573.3223628484296
ID_17A2Z9L x m5,619.7716585936927
ID_17A2Z9L x m6,546.5424270866002
ID_806E0MF x m1,416.9112114096958
ID_806E0MF x m2,433.0231861050764
ID_806E0MF x m3,416.4228670294764
ID_806E0MF x m4,387.2372215370377
ID_806E0MF x m5,473.53430688726655
